日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-12-27,600519,375.78,368.78,377.63,368.0,29494,1670211280.0,2.63,0.8,2.92,0.23
2018-12-28,600519,369.08,395.79,402.18,365.78,63678,3705150496.0,9.87,7.32,27.01,0.51
2019-01-02,600519,415.76,404.76,417.78,400.79,62286,3754387984.0,4.29,2.27,8.97,0.5
2019-01-03,600519,405.75,395.78,407.44,391.58,30977,1838179168.0,3.92,-2.22,-8.98,0.25
2019-01-04,600519,393.06,407.78,413.45,387.8,37683,2258501488.0,6.48,3.03,12.0,0.3
2019-01-07,600519,413.78,411.27,417.78,408.0,34750,2105981456.0,2.4,0.86,3.49,0.28
2019-01-08,600519,411.28,410.57,417.78,406.06,28838,1750413216.0,2.85,-0.17,-0.7,0.23
2019-01-09,600519,415.77,421.9,431.94,414.82,49892,3084214784.0,4.17,2.76,11.33,0.4
2019-01-10,600519,422.91,424.55,430.66,416.03,29044,1797683136.0,3.47,0.63,2.65,0.23
2019-01-11,600519,430.78,441.66,442.78,424.53,38884,2445929488.0,4.3,4.03,17.11,0.31
2019-01-14,600519,438.78,430.38,441.67,427.33,25649,1606308128.0,3.25,-2.55,-11.28,0.2
2019-01-15,600519,433.64,465.76,467.28,430.78,55765,3613919072.0,8.48,8.22,35.38,0.44
2019-01-16,600519,463.78,466.88,471.43,459.38,42084,2775103936.0,2.59,0.24,1.12,0.34
2019-01-17,600519,468.78,465.03,475.48,461.58,30285,2004454112.0,2.98,-0.4,-1.85,0.24
2019-01-18,600519,470.78,489.39,495.98,467.28,68609,4647515904.0,6.17,5.24,24.36,0.55
2019-01-21,600519,495.78,492.76,504.66,487.66,47052,3242615728.0,3.47,0.69,3.37,0.37
2019-01-22,600519,491.78,476.78,491.78,471.0,42122,2834735024.0,4.22,-3.24,-15.98,0.34
2019-01-23,600519,473.0,471.44,480.28,468.91,33625,2247371216.0,2.38,-1.12,-5.34,0.27
2019-01-24,600519,476.08,478.28,483.61,470.46,29155,1960227056.0,2.79,1.45,6.84,0.23
2019-01-25,600519,481.66,485.48,490.68,475.71,28986,1966232096.0,3.13,1.51,7.2,0.23
2019-01-28,600519,489.78,482.78,499.76,481.81,36103,2476277968.0,3.7,-0.56,-2.7,0.29
2019-01-29,600519,483.28,490.78,493.78,473.78,30343,2069407520.0,4.14,1.66,8.0,0.24
2019-01-30,600519,490.77,481.78,492.0,481.78,22700,1545353568.0,2.08,-1.83,-9.0,0.18
2019-01-31,600519,485.78,495.38,495.38,483.34,36697,2515374976.0,2.5,2.82,13.6,0.29
2019-02-01,600519,502.82,498.45,504.78,495.39,30521,2121326144.0,1.9,0.62,3.07,0.24
2019-02-11,600519,500.78,531.08,535.28,493.96,58141,4143849808.0,8.29,6.55,32.63,0.46
2019-02-12,600519,528.78,523.7,531.27,520.98,35091,2521840128.0,1.94,-1.39,-7.38,0.28
2019-02-13,600519,528.78,541.03,541.94,523.0,35677,2589623536.0,3.62,3.31,17.33,0.28
2019-02-14,600519,536.98,542.94,549.44,535.92,32258,2375987072.0,2.5,0.35,1.91,0.26
2019-02-15,600519,540.66,530.56,540.66,528.8,23238,1691515520.0,2.18,-2.28,-12.38,0.18
2019-02-18,600519,536.78,545.78,550.73,536.78,37746,2787522992.0,2.63,2.87,15.22,0.3
2019-02-19,600519,546.74,536.54,548.28,532.44,29502,2164408784.0,2.9,-1.69,-9.24,0.23
2019-02-20,600519,540.78,527.78,540.78,521.84,37882,2742919648.0,3.53,-1.63,-8.76,0.3
2019-02-21,600519,525.78,526.03,536.26,522.78,29850,2163554336.0,2.55,-0.33,-1.75,0.24
2019-02-22,600519,522.78,531.79,534.27,519.88,25909,1867253936.0,2.74,1.09,5.76,0.21
2019-02-25,600519,536.53,548.11,550.22,523.77,82623,6034261248.0,4.97,3.07,16.32,0.66
2019-02-26,600519,553.58,533.13,554.96,531.78,57965,4265279120.0,4.23,-2.73,-14.98,0.46
2019-02-27,600519,538.78,546.48,563.8,536.78,65942,4908445184.0,5.07,2.5,13.35,0.52
2019-02-28,600519,543.68,560.79,569.2,542.73,56986,4289145216.0,4.84,2.62,14.31,0.45
2019-03-01,600519,567.28,595.08,595.78,566.78,63840,4952509184.0,5.17,6.11,34.29,0.51
2019-03-04,600519,600.78,587.64,604.11,583.0,84586,6661386496.0,3.55,-1.25,-7.44,0.67
2019-03-05,600519,590.78,585.56,595.33,581.66,44831,3501155936.0,2.33,-0.35,-2.08,0.36
2019-03-06,600519,580.78,573.78,585.28,571.66,46731,3602140480.0,2.33,-2.01,-11.78,0.37
2019-03-07,600519,568.0,554.38,568.0,551.34,60181,4526351872.0,2.9,-3.38,-19.4,0.48
2019-03-08,600519,543.68,543.28,552.61,539.43,52275,3868415488.0,2.38,-2.0,-11.1,0.42
2019-03-11,600519,545.82,564.32,572.73,545.82,53057,4001728736.0,4.95,3.87,21.04,0.42
2019-03-12,600519,569.6,550.79,569.61,544.78,52510,3946382128.0,4.4,-2.4,-13.53,0.42
2019-03-13,600519,551.28,559.78,566.53,551.28,40561,3058080912.0,2.77,1.63,8.99,0.32
2019-03-14,600519,562.78,583.78,590.78,559.78,62173,4808607744.0,5.54,4.29,24.0,0.49
2019-03-15,600519,581.78,583.08,593.28,570.63,52401,4084798336.0,3.88,-0.12,-0.7,0.42
2019-03-18,600519,584.58,615.87,620.31,582.78,81319,6499567104.0,6.44,5.62,32.79,0.65
2019-03-19,600519,608.78,598.39,613.7,598.08,40635,3244967392.0,2.54,-2.84,-17.48,0.32
2019-03-20,600519,595.78,598.58,608.08,590.78,31118,2470811136.0,2.89,0.03,0.19,0.25
2019-03-21,600519,593.78,591.53,598.58,587.28,32573,2558222912.0,1.89,-1.18,-7.05,0.26
2019-03-22,600519,594.0,599.78,605.76,590.78,30518,2420497824.0,2.53,1.39,8.25,0.24
2019-03-25,600519,591.78,581.38,593.78,579.08,37270,2903744160.0,2.45,-3.07,-18.4,0.3
2019-03-26,600519,585.78,578.78,591.72,569.88,37596,2914112992.0,3.76,-0.45,-2.6,0.3
2019-03-27,600519,586.78,594.28,599.66,580.78,42807,3366132240.0,3.26,2.68,15.5,0.34
2019-03-28,600519,599.21,612.58,620.26,591.46,57567,4615969792.0,4.85,3.08,18.3,0.46
2019-03-29,600519,640.78,659.77,672.46,635.95,90934,7702154752.0,5.96,7.7,47.19,0.72
2019-04-01,600519,665.78,664.78,674.73,656.78,60935,5228521984.0,2.72,0.76,5.01,0.49
2019-04-02,600519,665.77,655.78,665.77,641.84,53227,4496538880.0,3.6,-1.35,-9.0,0.42
2019-04-03,600519,645.9,650.28,657.52,639.99,43057,3629854320.0,2.67,-0.84,-5.5,0.34
2019-04-04,600519,645.78,670.78,671.58,641.98,55772,4763897856.0,4.55,3.15,20.5,0.44
2019-04-08,600519,705.78,705.98,713.78,695.9,66252,5944780544.0,2.67,5.25,35.2,0.53
2019-04-09,600519,708.78,710.78,713.98,698.29,47990,4308645632.0,2.22,0.68,4.8,0.38
2019-04-10,600519,708.78,753.77,757.68,705.78,67814,6331858688.0,7.3,6.05,42.99,0.54
2019-04-11,600519,753.78,730.98,755.78,711.33,61103,5643817472.0,5.9,-3.02,-22.79,0.49
2019-04-12,600519,714.78,719.78,725.77,705.79,48612,4419350016.0,2.73,-1.53,-11.2,0.39
2019-04-15,600519,736.78,712.78,744.78,712.78,45523,4205548304.0,4.45,-0.97,-7.0,0.36
2019-04-16,600519,710.68,745.68,745.68,707.0,46423,4297385216.0,5.43,4.62,32.9,0.37
2019-04-17,600519,743.78,757.78,761.29,730.78,40761,3848216560.0,4.09,1.62,12.1,0.32
2019-04-18,600519,751.19,751.28,760.46,742.0,19599,1853076080.0,2.44,-0.86,-6.5,0.16
2019-04-19,600519,749.74,758.34,766.73,737.09,32380,3064971040.0,3.95,0.94,7.06,0.26
2019-04-22,600519,765.28,754.98,784.67,746.39,40628,3897168688.0,5.05,-0.44,-3.36,0.32
2019-04-23,600519,756.78,780.73,787.0,754.98,48852,4725480192.0,4.24,3.41,25.75,0.39
2019-04-24,600519,785.66,775.78,795.78,757.0,45227,4383873024.0,4.97,-0.63,-4.95,0.36
2019-04-25,600519,774.57,758.15,779.77,757.0,39801,3822767520.0,2.94,-2.27,-17.63,0.32
2019-04-26,600519,752.08,750.78,765.66,750.78,43278,4119727296.0,1.96,-0.97,-7.37,0.34
2019-04-29,600519,750.78,777.75,794.78,740.78,52572,5086408448.0,7.19,3.59,26.97,0.42
2019-04-30,600519,773.78,779.78,790.74,768.89,35943,3503937520.0,2.81,0.26,2.03,0.29
2019-05-06,600519,731.28,711.78,740.78,698.78,135100,12299395840.0,5.39,-8.72,-68.0,1.08
2019-05-07,600519,699.06,695.78,719.72,676.0,100837,9045117696.0,6.14,-2.25,-16.0,0.8
2019-05-08,600519,665.78,690.18,707.58,665.78,81883,7217709568.0,6.01,-0.8,-5.6,0.65
2019-05-09,600519,680.78,664.59,685.65,648.28,91545,7863312128.0,5.41,-3.71,-25.59,0.73
2019-05-10,600519,681.44,712.9,716.56,673.97,79907,7121198848.0,6.41,7.27,48.31,0.64
2019-05-13,600519,704.64,697.78,716.76,689.78,46637,4179329440.0,3.78,-2.12,-15.12,0.37
2019-05-14,600519,690.78,692.35,711.78,678.78,59983,5349455616.0,4.73,-0.78,-5.43,0.48
2019-05-15,600519,696.02,732.78,738.78,696.02,63124,5778791936.0,6.18,5.84,40.43,0.5
2019-05-16,600519,724.78,735.69,737.78,710.78,44540,4108281952.0,3.68,0.4,2.91,0.35
2019-05-17,600519,732.8,712.57,738.08,705.88,49842,4551116800.0,4.38,-3.14,-23.12,0.4
2019-05-20,600519,705.78,690.74,705.78,676.78,44408,3931645936.0,4.07,-3.06,-21.83,0.35
2019-05-21,600519,690.78,700.78,715.78,677.8,42386,3791406208.0,5.5,1.45,10.04,0.34
2019-05-22,600519,700.76,693.78,709.78,685.78,32042,2853872832.0,3.42,-1.0,-7.0,0.26
2019-05-23,600519,686.78,666.78,689.76,662.0,58059,5062812416.0,4.0,-3.89,-27.0,0.46
2019-05-24,600519,670.78,684.28,690.78,670.22,44034,3858962208.0,3.08,2.62,17.5,0.35
2019-05-27,600519,684.88,684.78,688.77,665.83,39162,3417213664.0,3.35,0.07,0.5,0.31
2019-05-28,600519,683.77,693.78,713.27,680.8,74773,6670856192.0,4.74,1.31,9.0,0.6
2019-05-29,600519,693.79,717.69,730.73,693.79,65647,5963755520.0,5.32,3.45,23.91,0.52
2019-05-30,600519,715.78,711.08,725.77,697.0,40247,3634187680.0,4.01,-0.92,-6.61,0.32
2019-05-31,600519,706.31,695.78,712.77,695.78,35794,3211384928.0,2.39,-2.15,-15.3,0.28
2019-06-03,600519,697.78,697.78,707.13,692.06,34479,3076922336.0,2.17,0.29,2.0,0.27
2019-06-04,600519,700.78,681.08,701.21,676.78,39689,3481384256.0,3.5,-2.39,-16.7,0.32
2019-06-05,600519,689.78,677.38,692.04,675.78,34067,2988114672.0,2.39,-0.54,-3.7,0.27
2019-06-06,600519,681.4,667.91,681.55,663.78,34787,3009567792.0,2.62,-1.4,-9.47,0.28
2019-06-10,600519,663.76,676.86,684.73,645.78,55502,4790052608.0,5.83,1.34,8.95,0.44
2019-06-11,600519,681.78,716.67,721.39,680.78,80106,7209086976.0,6.0,5.88,39.81,0.64
2019-06-12,600519,712.0,712.48,716.77,699.78,37747,3420899280.0,2.37,-0.58,-4.19,0.3
2019-06-13,600519,715.78,715.78,718.08,702.78,32917,2984741680.0,2.15,0.46,3.3,0.26
2019-06-14,600519,716.78,718.78,738.08,715.8,42455,3905679104.0,3.11,0.42,3.0,0.34
2019-06-17,600519,712.78,717.38,732.72,711.8,32769,3001512192.0,2.91,-0.19,-1.4,0.26
2019-06-18,600519,722.78,722.78,725.78,708.38,29441,2687679920.0,2.43,0.75,5.4,0.23
2019-06-19,600519,745.78,737.79,752.48,737.79,53726,5051192576.0,2.03,2.08,15.01,0.43
2019-06-20,600519,738.28,780.78,781.28,737.98,67272,6468666112.0,5.87,5.83,42.99,0.54
2019-06-21,600519,775.75,782.08,790.27,770.28,45927,4482726912.0,2.56,0.17,1.3,0.37
2019-06-24,600519,784.08,792.88,805.47,780.78,45779,4532527104.0,3.16,1.38,10.8,0.36
2019-06-25,600519,797.78,788.76,804.78,772.78,51296,5035624448.0,4.04,-0.52,-4.12,0.41
2019-06-26,600519,790.78,785.64,790.78,777.0,29588,2896585584.0,1.75,-0.4,-3.12,0.24
2019-06-27,600519,790.78,802.13,806.78,786.9,47978,4772724224.0,2.53,2.1,16.49,0.38
2019-06-28,600519,806.31,804.32,809.2,791.65,31088,3050739280.0,2.19,0.27,2.19,0.25
2019-07-01,600519,824.84,852.18,855.92,820.54,52337,5325575936.0,4.4,5.95,47.86,0.42
2019-07-02,600519,845.32,845.32,849.82,836.32,39061,3989722048.0,1.58,-0.8,-6.86,0.31
2019-07-03,600519,840.32,808.22,843.32,801.82,67139,6717755648.0,4.91,-4.39,-37.1,0.53
2019-07-04,600519,806.12,801.52,811.12,791.54,46217,4531685888.0,2.42,-0.83,-6.7,0.37
2019-07-05,600519,806.32,820.14,826.32,796.62,50033,4968920576.0,3.71,2.32,18.62,0.4
2019-07-08,600519,815.37,805.18,818.22,795.32,33614,3313713088.0,2.79,-1.82,-14.96,0.27
2019-07-09,600519,799.62,796.38,809.32,788.67,31723,3103986400.0,2.56,-1.09,-8.8,0.25
2019-07-10,600519,801.25,802.84,810.9,797.32,28167,2774054720.0,1.71,0.81,6.46,0.22
2019-07-11,600519,810.28,801.82,818.7,796.32,30514,3011117072.0,2.79,-0.13,-1.02,0.24
2019-07-12,600519,801.62,806.41,811.82,800.33,28174,2778937968.0,1.43,0.57,4.59,0.22
2019-07-15,600519,788.12,796.25,800.42,771.45,59870,5785726720.0,3.59,-1.26,-10.16,0.48
2019-07-16,600519,795.77,788.32,802.62,785.32,33245,3226755648.0,2.17,-1.0,-7.93,0.26
2019-07-17,600519,788.32,783.82,793.31,782.45,25469,2459954480.0,1.38,-0.57,-4.5,0.2
2019-07-18,600519,781.82,767.82,783.32,767.5,39253,3748507472.0,2.02,-2.04,-16.0,0.31
2019-07-19,600519,775.32,776.19,781.12,768.32,28015,2679887456.0,1.67,1.09,8.37,0.22
2019-07-22,600519,780.32,777.34,784.32,770.57,28125,2695084032.0,1.77,0.15,1.15,0.22
2019-07-23,600519,782.62,774.3,782.91,764.18,32484,3087319264.0,2.41,-0.39,-3.04,0.26
2019-07-24,600519,778.63,766.68,780.22,765.01,46771,4450509824.0,1.96,-0.98,-7.62,0.37
2019-07-25,600519,766.29,783.32,783.68,758.47,38256,3633246144.0,3.29,2.17,16.64,0.3
2019-07-26,600519,782.29,785.35,791.32,778.87,26468,2556208816.0,1.59,0.26,2.03,0.21
2019-07-29,600519,782.35,796.73,799.82,780.33,26981,2626793552.0,2.48,1.45,11.38,0.21
2019-07-30,600519,796.82,799.25,803.32,791.32,19538,1911965184.0,1.51,0.32,2.52,0.16
2019-07-31,600519,795.32,792.92,802.09,786.91,22526,2191909984.0,1.9,-0.79,-6.33,0.18
2019-08-01,600519,796.83,779.62,797.32,773.34,35090,3385045856.0,3.02,-1.68,-13.3,0.28
2019-08-02,600519,764.32,774.77,778.3,763.32,39719,3772328944.0,1.92,-0.62,-4.85,0.32
2019-08-05,600519,765.32,762.75,774.32,760.32,36774,3473341312.0,1.81,-1.55,-12.02,0.29
2019-08-06,600519,751.32,766.62,768.32,744.12,43991,4121445008.0,3.17,0.51,3.87,0.35
2019-08-07,600519,769.82,765.32,775.85,765.32,26870,2553463424.0,1.37,-0.17,-1.3,0.21
2019-08-08,600519,773.82,792.0,794.32,772.32,38808,3755086992.0,2.87,3.49,26.68,0.31
2019-08-09,600519,798.82,782.35,801.27,779.31,28462,2760764352.0,2.77,-1.22,-9.65,0.23
2019-08-12,600519,830.63,838.95,840.42,815.33,81499,8208540672.0,3.21,7.23,56.6,0.65
2019-08-13,600519,836.48,838.27,846.32,831.0,30330,3088013760.0,1.83,-0.08,-0.68,0.24
2019-08-14,600519,850.34,863.65,872.22,850.34,41411,4327071232.0,2.61,3.03,25.38,0.33
2019-08-15,600519,848.32,865.22,866.8,848.32,27237,2821331120.0,2.14,0.18,1.57,0.22
2019-08-16,600519,870.16,874.92,895.9,861.32,36087,3822488368.0,4.0,1.12,9.7,0.29
2019-08-19,600519,881.32,876.2,890.3,869.37,32868,3471558016.0,2.39,0.15,1.28,0.26
2019-08-20,600519,875.32,890.32,894.0,870.32,28602,3038219264.0,2.7,1.61,14.12,0.23
2019-08-21,600519,890.42,886.32,897.29,881.98,25067,2678841888.0,1.72,-0.45,-4.0,0.2
2019-08-22,600519,893.31,924.32,924.32,890.32,37591,4099045120.0,3.84,4.29,38.0,0.3
2019-08-23,600519,925.32,950.42,953.88,915.94,40192,4495782912.0,4.1,2.82,26.1,0.32
2019-08-26,600519,933.32,923.27,948.32,917.0,48498,5382792448.0,3.3,-2.86,-27.15,0.39
2019-08-27,600519,937.32,929.32,951.63,929.32,52164,5830617856.0,2.42,0.66,6.05,0.42
2019-08-28,600519,929.32,920.43,943.51,903.33,47010,5169778944.0,4.32,-0.96,-8.89,0.37
2019-08-29,600519,925.32,933.42,938.5,912.82,29330,3247704304.0,2.79,1.41,12.99,0.23
2019-08-30,600519,945.32,962.32,966.32,943.32,44891,5093877248.0,2.46,3.1,28.9,0.36
2019-09-02,600519,960.31,959.08,965.3,949.32,28234,3210850608.0,1.66,-0.34,-3.24,0.22
2019-09-03,600519,960.32,960.32,971.34,948.88,29485,3358578416.0,2.34,0.13,1.24,0.23
2019-09-04,600519,961.12,945.33,963.23,940.43,33600,3785904736.0,2.37,-1.56,-14.99,0.27
2019-09-05,600519,949.32,964.32,965.22,948.32,32931,3746608080.0,1.79,2.01,18.99,0.26
2019-09-06,600519,964.82,962.81,966.47,951.32,26177,2978155824.0,1.57,-0.16,-1.51,0.21
2019-09-09,600519,965.32,956.84,968.32,955.32,29379,3346080768.0,1.35,-0.62,-5.97,0.23
2019-09-10,600519,954.62,944.17,955.32,940.33,26227,2952753648.0,1.57,-1.32,-12.67,0.21
2019-09-11,600519,939.54,889.84,940.29,888.32,81717,8904690688.0,5.5,-5.75,-54.33,0.65
2019-09-12,600519,886.32,919.32,930.3,886.32,41211,4498210304.0,4.94,3.31,29.48,0.33
2019-09-16,600519,903.32,919.32,924.27,903.32,31372,3432292112.0,2.28,0.0,0.0,0.25
2019-09-17,600519,914.32,914.33,926.98,907.32,25197,2767385776.0,2.14,-0.54,-4.99,0.2
2019-09-18,600519,928.82,969.22,970.32,928.5,69314,7899560192.0,4.57,6.0,54.89,0.55
2019-09-19,600519,968.32,965.32,970.32,957.42,24480,2800064432.0,1.33,-0.4,-3.9,0.19
2019-09-20,600519,971.32,977.74,980.32,967.91,37627,4346138368.0,1.29,1.29,12.42,0.3
2019-09-23,600519,977.32,969.32,977.32,951.32,30026,3431058976.0,2.66,-0.86,-8.42,0.24
2019-09-24,600519,975.32,1004.32,1005.22,972.32,36269,4259834000.0,3.39,3.61,35.0,0.29
2019-09-25,600519,1000.32,994.32,1009.19,990.82,24025,2832308416.0,1.83,-1.0,-10.0,0.19
2019-09-26,600519,995.26,987.32,1003.67,979.13,26082,3050478320.0,2.47,-0.7,-7.0,0.21
2019-09-27,600519,984.32,995.07,1003.32,973.32,22827,2671754320.0,3.04,0.78,7.75,0.18
2019-09-30,600519,983.32,970.32,989.75,970.32,30825,3565988672.0,1.95,-2.49,-24.75,0.25
2019-10-08,600519,973.32,987.42,1000.32,972.33,31045,3631091488.0,2.88,1.76,17.1,0.25
2019-10-09,600519,986.52,967.13,986.52,955.37,35789,4105282384.0,3.15,-2.05,-20.29,0.28
2019-10-10,600519,947.32,975.32,979.25,929.34,41174,4685560576.0,5.16,0.85,8.19,0.33
2019-10-11,600519,977.32,994.92,995.32,972.53,28689,3343559808.0,2.34,2.01,19.6,0.23
2019-10-14,600519,1006.32,1000.32,1007.98,990.32,27188,3209362992.0,1.78,0.54,5.4,0.22
2019-10-15,600519,1000.32,1031.32,1036.0,997.35,40035,4806856448.0,3.86,3.1,31.0,0.32
2019-10-16,600519,988.32,990.32,1007.82,980.32,59151,6935972608.0,2.67,-3.98,-41.0,0.47
2019-10-17,600519,996.32,1003.65,1006.98,982.82,30509,3578144112.0,2.44,1.35,13.33,0.24
2019-10-18,600519,999.32,996.11,1010.31,992.01,28292,3335011088.0,1.82,-0.75,-7.54,0.23
2019-10-21,600519,992.18,988.82,999.22,983.62,25275,2955023936.0,1.57,-0.73,-7.29,0.2
2019-10-22,600519,998.32,991.12,1001.82,984.21,19309,2262188256.0,1.78,0.23,2.3,0.15
2019-10-23,600519,988.32,979.23,998.32,976.43,23080,2684922176.0,2.21,-1.2,-11.89,0.18
2019-10-24,600519,985.27,970.59,986.32,967.48,26178,3025245584.0,1.92,-0.88,-8.64,0.21
2019-10-25,600519,973.62,991.67,992.82,963.35,25998,3015928992.0,3.04,2.17,21.08,0.21
2019-10-28,600519,986.33,998.61,1001.33,985.32,22486,2644563040.0,1.61,0.7,6.94,0.18
2019-10-29,600519,1001.43,1013.32,1020.28,998.09,27804,3314271728.0,2.22,1.47,14.71,0.22
2019-10-30,600519,1010.32,1004.12,1013.02,996.32,21255,2516524160.0,1.65,-0.91,-9.2,0.17
2019-10-31,600519,1016.32,1000.33,1018.32,996.47,25909,3068884880.0,2.18,-0.38,-3.79,0.21
2019-11-01,600519,1001.32,1005.32,1012.27,992.82,22812,2697638368.0,1.94,0.5,4.99,0.18
2019-11-04,600519,1010.32,1019.91,1030.31,1009.32,26738,3209264032.0,2.09,1.45,14.59,0.21
2019-11-05,600519,1019.82,1019.32,1025.32,1012.32,22255,2667596016.0,1.27,-0.06,-0.59,0.18
2019-11-06,600519,1017.32,1013.32,1024.32,1009.2,19738,2362005424.0,1.48,-0.59,-6.0,0.16
2019-11-07,600519,1016.83,1021.69,1022.2,1009.32,16168,1933203872.0,1.27,0.83,8.37,0.13
2019-11-08,600519,1025.32,1025.32,1035.97,1021.83,24512,2964133776.0,1.38,0.36,3.63,0.2
2019-11-11,600519,1021.82,1019.32,1026.52,1013.83,17342,2082060832.0,1.24,-0.59,-6.0,0.14
2019-11-12,600519,1024.32,1021.92,1029.92,1018.53,19151,2303205536.0,1.12,0.26,2.6,0.15
2019-11-13,600519,1027.32,1044.32,1048.12,1020.32,31977,3890666576.0,2.72,2.19,22.4,0.25
2019-11-14,600519,1047.32,1050.32,1060.32,1042.32,23521,2898399696.0,1.72,0.57,6.0,0.19
2019-11-15,600519,1050.32,1045.22,1053.23,1041.82,16341,2003665312.0,1.09,-0.49,-5.1,0.13
2019-11-18,600519,1045.44,1047.6,1049.77,1038.32,18038,2204546128.0,1.1,0.23,2.38,0.14
2019-11-19,600519,1048.32,1052.64,1061.93,1045.34,20624,2542105920.0,1.58,0.48,5.04,0.16
2019-11-20,600519,1050.32,1054.07,1059.83,1048.38,15281,1884957280.0,1.09,0.14,1.43,0.12
2019-11-21,600519,1051.32,1051.62,1055.83,1041.38,19187,2356277760.0,1.37,-0.23,-2.45,0.15
2019-11-22,600519,1043.32,1014.32,1049.32,1005.32,47054,5677646592.0,4.18,-3.55,-37.3,0.37
2019-11-25,600519,1008.37,1002.38,1014.32,992.38,38282,4518778880.0,2.16,-1.18,-11.94,0.3
2019-11-26,600519,1007.0,1005.32,1018.92,1003.32,40240,4794179840.0,1.56,0.29,2.94,0.32
2019-11-27,600519,1013.12,1010.27,1016.94,1004.83,19849,2363839728.0,1.2,0.49,4.95,0.16
2019-11-28,600519,1015.29,996.12,1017.83,989.34,28845,3405325552.0,2.82,-1.4,-14.15,0.23
2019-11-29,600519,985.82,949.32,985.82,933.21,82397,9338326528.0,5.28,-4.7,-46.8,0.66
2019-12-02,600519,938.52,953.32,960.34,938.52,30784,3479717424.0,2.3,0.42,4.0,0.25
2019-12-03,600519,953.32,938.32,953.32,938.06,27341,3066695648.0,1.6,-1.57,-15.0,0.22
2019-12-04,600519,960.32,942.65,964.98,938.32,35283,3980511008.0,2.84,0.46,4.33,0.28
2019-12-05,600519,945.32,950.12,952.33,938.32,21339,2402503472.0,1.49,0.79,7.47,0.17
2019-12-06,600519,956.29,990.32,990.32,950.42,39506,4565643776.0,4.2,4.23,40.2,0.31
2019-12-09,600519,995.32,979.02,996.32,976.42,21824,2543532528.0,2.01,-1.14,-11.3,0.17
2019-12-10,600519,979.92,984.72,985.32,971.32,15087,1749356288.0,1.43,0.58,5.7,0.12
2019-12-11,600519,988.32,979.3,991.07,975.87,14568,1689987680.0,1.54,-0.55,-5.42,0.12
2019-12-12,600519,976.32,957.32,980.26,950.4,29409,3362699680.0,3.05,-2.24,-21.98,0.23
2019-12-13,600519,966.32,983.32,985.32,966.32,30001,3473927968.0,1.98,2.72,26.0,0.24
2019-12-16,600519,983.32,968.24,983.32,958.26,30936,3554133648.0,2.55,-1.53,-15.08,0.25
2019-12-17,600519,970.02,990.3,993.92,963.35,42617,4937041920.0,3.16,2.28,22.06,0.34
2019-12-18,600519,994.32,988.32,995.52,984.32,19640,2295963808.0,1.13,-0.2,-1.98,0.16
2019-12-19,600519,983.32,977.72,983.32,972.32,19552,2262598592.0,1.11,-1.07,-10.6,0.16
2019-12-20,600519,982.5,966.62,982.5,961.82,23564,2703612352.0,2.12,-1.14,-11.1,0.19
2019-12-23,600519,959.32,969.62,982.82,956.32,25919,2981937536.0,2.74,0.31,3.0,0.21
2019-12-24,600519,973.32,968.32,975.32,965.32,11823,1358536192.0,1.03,-0.13,-1.3,0.09
2019-12-25,600519,963.32,954.02,963.32,950.33,24306,2755735168.0,1.34,-1.48,-14.3,0.19
2019-12-26,600519,952.32,955.42,962.3,940.31,22877,2585996496.0,2.3,0.15,1.4,0.18
2019-12-27,600519,970.32,983.32,992.32,970.32,47066,5486452992.0,2.3,2.92,27.9,0.37
2019-12-30,600519,990.52,1006.12,1015.82,990.52,40761,4827682048.0,2.57,2.32,22.8,0.32
2019-12-31,600519,1003.32,1003.32,1008.32,996.83,22589,2666705104.0,1.14,-0.28,-2.8,0.18
2020-01-02,600519,948.32,950.32,965.38,936.32,148099,16696837120.0,2.9,-5.28,-53.0,1.18
2020-01-03,600519,937.32,898.88,937.32,897.22,130319,14266380544.0,4.22,-5.41,-51.44,1.04
2020-01-06,600519,891.18,898.31,913.22,887.62,63415,6853917696.0,2.85,-0.06,-0.57,0.5
2020-01-07,600519,897.82,914.85,919.32,896.72,47854,5220697088.0,2.52,1.84,16.54,0.38
2020-01-08,600519,905.37,908.46,915.82,902.9,25008,2720371920.0,1.41,-0.7,-6.39,0.2
2020-01-09,600519,914.32,923.02,925.71,910.32,37406,4110949808.0,1.69,1.6,14.56,0.3
2020-01-10,600519,929.32,932.82,936.31,922.82,35976,3993457120.0,1.46,1.06,9.8,0.29
2020-01-13,600519,932.82,944.59,949.52,932.32,38516,4325688064.0,1.84,1.26,11.77,0.31
2020-01-14,600519,944.52,927.72,945.21,923.32,35145,3916300784.0,2.32,-1.79,-16.87,0.28
2020-01-15,600519,929.33,932.45,941.92,925.32,26029,2895603680.0,1.79,0.51,4.73,0.21
2020-01-16,600519,939.19,927.32,939.19,922.9,23192,2571593136.0,1.75,-0.55,-5.13,0.18
2020-01-17,600519,930.32,927.82,933.1,921.33,23473,2599645152.0,1.27,0.05,0.5,0.19
2020-01-20,600519,932.18,911.32,932.18,902.32,35391,3858246848.0,3.22,-1.78,-16.5,0.28
2020-01-21,600519,901.32,895.62,907.32,892.62,32874,3542441312.0,1.61,-1.72,-15.7,0.26
2020-01-22,600519,890.32,895.83,904.32,875.7,36200,3875275072.0,3.2,0.02,0.21,0.29
